id,filepath,class,timestamp,x_min,y_min,width,height
545,boar (80).png,boar,2024-12-30T07:26:48,0.1125,0.274,0.1947,0.6842
195,lizard (2)_aug_22.png,lizard,,0.6244,0.4231,0.0171,0.0694
380,fox (32).png,fox,2025-03-15T18:44:09,0.6692,0.5287,0.0348,0.087
357,cat (6).png,cat,,0.5703,0.9425,0.0697,0.0564
535,dog (1).png,dog,2025-02-17T16:51:43,0.4281,0.3212,0.0583,0.1629
37,badger_aug_12.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
588,bird (176).png,bird,,0.1119,0.8361,0.0635,0.1194
559,wolf (10)_aug_10.png,wolf,,0.6776,0.337,0.0838,0.1453
241,wolf (5)_aug_29.png,wolf,,0.7359,0.4138,0.0645,0.2509
115,badger (1)_aug_9.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
590,weasel_aug_27.png,weasel,,0.2817,0.749,0.1869,0.1222
400,bird (109).png,bird,,0.1067,0.6305,0.2359,0.3231
357,cat (6)_aug_30.png,cat,,0.5703,0.9425,0.0697,0.0564
422,cat (7)_aug_19.png,cat,,0.5255,0.6481,0.1744,0.1824
154,porcupine_aug_12.png,porcupine,,0.5,0.6796,0.0979,0.2231
216,bird (55).png,bird,,0.9265,0.2814,0.0625,0.1388
289,wolf (6)_aug_30.png,wolf,,0.9005,0.4296,0.0718,0.212
381,bird (101).png,bird,2025-04-22T06:56:42,0.3208,0.4851,0.1385,0.1
590,weasel_aug_9.png,weasel,,0.2817,0.749,0.1869,0.1222
535,dog (1)_aug_37.png,dog,2025-02-17T16:51:43,0.4281,0.3212,0.0583,0.1629
571,bird (169).png,bird,,0.3651,0.6611,0.0687,0.1601
168,wolf (2).png,wolf,,0.0442,0.6768,0.3354,0.274
5,butterfly_aug_9.png,butterfly,,0.0369,0.0481,0.0317,0.1851
189,porcupine (1)_aug_45.png,porcupine,,0.3854,0.4231,0.0557,0.1268
89,wolf (1)_aug_25.png,wolf,,0.4447,0.5731,0.1244,0.3777
650,wolf (11)_aug_23.png,wolf,,0.7432,0.3768,0.0484,0.1805
370,boar (57).png,boar,2024-12-24T10:00:55,0.2463,0.1898,0.1239,0.3685
469,boar (73).png,boar,,0.4348,0.2675,0.0322,0.0722
192,bird (50).png,bird,,0.3921,0.3851,0.1359,0.2768
4,bird (2).png,bird,,0.2963,0.737,0.0864,0.1935
154,porcupine_aug_0.png,porcupine,,0.5,0.6796,0.0979,0.2231
165,podolic_cow (76).png,podolic_cow,,0.0984,0.0407,0.5536,0.9101
148,podolic_cow (68).png,podolic_cow,,0.2192,0.0935,0.7807,0.8564
137,podolic_cow (62).png,podolic_cow,,0.0005,0.0796,0.626,0.8731
197,boar (30).png,boar,2025-01-15T10:36:49,0.2244,0.5416,0.2307,0.3537
5,butterfly_aug_34.png,butterfly,,0.0369,0.0481,0.0317,0.1851
30,wolf_aug_12.png,wolf,2025-03-30T07:57:45,0.526,0.874,0.1078,0.125
267,lizard (3)_aug_3.png,lizard,,0.4109,0.4416,0.0244,0.0546
657,bird (196).png,bird,,0.3822,0.6546,0.0671,0.1064
250,podolic_cow (106).png,podolic_cow,,0.0005,0.0027,0.6791,0.9499
334,podolic_cow (139).png,podolic_cow,2025-03-13T14:59:39,0.1234,0.0953,0.3645,0.6425
353,bird (95).png,bird,,0.6515,0.5555,0.0666,0.1851
43,lizard_aug_4.png,lizard,2025-12-04T10:59:00,0.039,0.0574,0.0322,0.1888
636,boar (94).png,boar,2024-12-16T03:02:07,0.5744,0.2759,0.2322,0.6851
474,podolic_cow (194).png,podolic_cow,,0.7718,0.1824,0.2281,0.6037
490,cat (10).png,cat,2025-02-19T14:39:23,0.3937,0.6675,0.1854,0.1777
590,weasel_aug_19.png,weasel,,0.2817,0.749,0.1869,0.1222
369,porcupine (3)_aug_15.png,porcupine,,0.3828,0.4175,0.15,0.2277
478,badger (3)_aug_43.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
301,podolic_cow (127).png,podolic_cow,,0.1119,0.1194,0.4723,0.8314
23,podolic_cow (12).png,podolic_cow,,0.2062,0.0,0.3927,0.4277
140,podolic_cow (65).png,podolic_cow,,0.8567,0.1777,0.1432,0.5722
94,boar (10).png,boar,,0.276,0.4046,0.3286,0.324
267,lizard (3)_aug_15.png,lizard,,0.4109,0.4416,0.0244,0.0546
